xs1,ys1,xg1,yg1,xs2,ys2,xg2,yg2,distance,replanning count,time
26,2,17,11,28,16,0,13,26.5,24,2.617563009262085
17,11,26,2,0,13,28,16,26.5,24,2.617563009262085
3,21,4,1,29,16,24,30,20.0,17,1.4164941310882568
4,1,3,21,24,30,29,16,20.0,17,1.4164941310882568
21,27,17,29,31,3,7,19,23.0,30,2.7307369709014893
17,29,21,27,7,19,31,3,23.0,30,2.7307369709014893
9,24,1,10,26,17,30,15,14.0,15,1.4323608875274658
1,10,9,24,30,15,26,17,14.0,15,1.4323608875274658
18,16,27,14,8,6,17,12,13.0,11,1.0745949745178223
27,14,18,16,17,12,8,6,13.0,11,1.0745949745178223
12,18,21,26,31,21,23,1,22.5,20,2.100978136062622
21,26,12,18,23,1,31,21,22.5,20,2.100978136062622
26,31,20,3,4,8,17,14,27.5,27,2.6867430210113525
20,3,26,31,17,14,4,8,27.5,27,2.6867430210113525
9,6,18,16,1,5,8,16,20.5,18,2.8718338012695312
18,16,9,6,8,16,1,5,20.5,18,2.8718338012695312
28,8,30,8,28,29,5,6,25.0,36,4.4234840869903564
30,8,28,8,5,6,28,29,25.0,36,4.4234840869903564
14,21,26,6,8,15,15,2,23.5,20,1.8986539840698242
26,6,14,21,15,2,8,15,23.5,20,1.8986539840698242
24,9,24,24,19,4,2,29,29.5,27,2.8645501136779785
24,24,24,9,2,29,19,4,29.5,27,2.8645501136779785
1,15,5,7,25,29,9,28,14.5,14,1.2891411781311035
5,7,1,15,9,28,25,29,14.5,14,1.2891411781311035
24,2,3,11,21,9,3,28,35.5,27,3.2971489429473877
3,11,24,2,3,28,21,9,35.5,27,3.2971489429473877
17,30,12,27,3,7,5,7,5.0,6,0.5294227600097656
12,27,17,30,5,7,3,7,5.0,6,0.5294227600097656
10,25,16,18,17,4,25,18,17.5,19,1.5324280261993408
16,18,10,25,25,18,17,4,17.5,19,1.5324280261993408
15,10,8,29,3,0,11,13,24.5,20,2.1072988510131836
8,29,15,10,11,13,3,0,24.5,20,2.1072988510131836
2,24,24,24,25,1,2,16,34.0,28,4.298181056976318
24,24,2,24,2,16,25,1,34.0,28,4.298181056976318
27,7,17,1,25,21,29,26,13.5,9,1.7703030109405518
17,1,27,7,29,26,25,21,13.5,9,1.7703030109405518
20,7,14,14,10,6,11,1,9.5,10,0.9638218879699707
14,14,20,7,11,1,10,6,9.5,10,0.9638218879699707
17,4,25,20,12,12,20,31,25.5,21,2.0346508026123047
25,20,17,4,20,31,12,12,25.5,21,2.0346508026123047
13,29,3,31,9,17,8,20,8.0,4,0.8303649425506592
3,31,13,29,8,20,9,17,8.0,4,0.8303649425506592
21,24,12,17,31,0,25,4,13.0,14,1.0986850261688232
12,17,21,24,25,4,31,0,13.0,14,1.0986850261688232
9,19,3,3,25,6,13,4,19.0,15,1.6965460777282715
3,3,9,19,13,4,25,6,19.0,15,1.6965460777282715
3,1,5,4,26,17,16,4,14.0,14,1.547001838684082
5,4,3,1,16,4,26,17,14.0,14,1.547001838684082
15,2,22,13,7,6,0,13,16.0,15,1.2752890586853027
22,13,15,2,0,13,7,6,16.0,15,1.2752890586853027
28,8,28,2,25,16,24,24,7.5,8,0.6201798915863037
28,2,28,8,24,24,25,16,7.5,8,0.6201798915863037
1,9,30,31,26,22,6,23,38.0,15,4.989532947540283
30,31,1,9,6,23,26,22,38.0,15,4.989532947540283
22,30,31,16,19,18,28,24,19.0,10,1.6864750385284424
31,16,22,30,28,24,19,18,19.0,10,1.6864750385284424
21,2,5,1,21,5,4,12,22.5,23,1.9961278438568115
5,1,21,2,4,12,21,5,22.5,23,1.9961278438568115
11,22,31,7,26,15,2,22,34.0,23,2.7633867263793945
31,7,11,22,2,22,26,15,34.0,23,2.7633867263793945
4,30,5,30,25,6,23,10,3.5,6,0.39020872116088867
5,30,4,30,23,10,25,6,3.5,6,0.39020872116088867
28,8,20,5,9,27,5,11,16.5,18,1.4977469444274902
20,5,28,8,5,11,9,27,16.5,18,1.4977469444274902
13,29,21,4,6,22,0,28,24.5,26,2.432368040084839
21,4,13,29,0,28,6,22,24.5,26,2.432368040084839
4,17,26,1,17,25,8,23,26.5,24,2.753225088119507
26,1,4,17,8,23,17,25,26.5,24,2.753225088119507
24,27,25,29,22,2,27,18,13.0,13,1.571652889251709
25,29,24,27,27,18,22,2,13.0,13,1.571652889251709
4,11,7,27,11,30,14,12,22.0,16,1.9243278503417969
7,27,4,11,14,12,11,30,22.0,16,1.9243278503417969
5,15,29,26,15,7,9,25,32.5,25,3.195751190185547
29,26,5,15,9,25,15,7,32.5,25,3.195751190185547
2,16,10,10,22,29,14,20,16.5,14,1.322211742401123
10,10,2,16,14,20,22,29,16.5,14,1.322211742401123
22,15,2,9,26,4,11,15,27.0,23,2.2484211921691895
2,9,22,15,11,15,26,4,27.0,23,2.2484211921691895
28,6,6,6,29,31,4,3,38.5,28,4.190001010894775
6,6,28,6,4,3,29,31,38.5,28,4.190001010894775
1,3,6,29,13,23,22,30,25.5,19,2.8047432899475098
6,29,1,3,22,30,13,23,25.5,19,2.8047432899475098
23,11,28,1,14,19,31,0,25.5,9,2.5411808490753174
28,1,23,11,31,0,14,19,25.5,9,2.5411808490753174
26,31,9,17,4,25,30,21,31.5,21,2.61535382270813
9,17,26,31,30,21,4,25,31.5,21,2.61535382270813
3,3,18,3,21,5,30,4,13.5,8,1.1576478481292725
18,3,3,3,30,4,21,5,13.5,8,1.1576478481292725
6,12,21,4,8,7,13,19,20.0,20,1.6321370601654053
21,4,6,12,13,19,8,7,20.0,20,1.6321370601654053
14,13,29,21,7,1,19,26,32.0,20,3.2724123001098633
29,21,14,13,19,26,7,1,32.0,20,3.2724123001098633
2,20,9,16,3,2,11,20,19.5,16,2.0020911693573
9,16,2,20,11,20,3,2,19.5,16,2.0020911693573
13,10,28,2,18,25,22,0,28.0,15,2.7932801246643066
28,2,13,10,22,0,18,25,28.0,15,2.7932801246643066
6,6,30,17,2,4,19,28,41.0,32,3.3109567165374756
30,17,6,6,19,28,2,4,41.0,32,3.3109567165374756
18,8,26,4,8,23,29,14,21.0,17,2.185656785964966
26,4,18,8,29,14,8,23,21.0,17,2.185656785964966
29,11,14,12,15,29,23,29,14.0,18,1.2857177257537842
14,12,29,11,23,29,15,29,14.0,18,1.2857177257537842
12,11,13,6,11,9,27,27,20.0,21,2.4042129516601562
13,6,12,11,27,27,11,9,20.0,21,2.4042129516601562
4,10,18,7,17,11,23,6,15.0,9,1.2350969314575195
18,7,4,10,23,6,17,11,15.0,9,1.2350969314575195
13,28,31,31,10,29,10,9,21.5,19,1.6932709217071533
31,31,13,28,10,9,10,29,21.5,19,1.6932709217071533
24,14,15,5,25,21,31,15,15.0,13,1.255748987197876
15,5,24,14,31,15,25,21,15.0,13,1.255748987197876
30,25,8,11,25,29,10,9,35.5,30,3.293287992477417
8,11,30,25,10,9,25,29,35.5,30,3.293287992477417
14,1,20,9,0,11,25,15,25.5,24,4.344563961029053
20,9,14,1,25,15,0,11,25.5,24,4.344563961029053
1,7,24,9,19,2,16,30,31.0,23,2.9422550201416016
24,9,1,7,16,30,19,2,31.0,23,2.9422550201416016
25,20,0,30,17,18,4,5,30.5,24,2.6627681255340576
0,30,25,20,4,5,17,18,30.5,24,2.6627681255340576
14,30,29,11,8,18,31,20,30.5,21,2.7163939476013184
29,11,14,30,31,20,8,18,30.5,21,2.7163939476013184
2,20,27,30,8,11,12,17,22.5,19,2.301036834716797
27,30,2,20,12,17,8,11,22.5,19,2.301036834716797
23,1,2,9,4,29,22,26,28.0,24,2.2244458198547363
2,9,23,1,22,26,4,29,28.0,24,2.2244458198547363
16,19,0,11,12,3,29,24,32.0,28,2.7415719032287598
0,11,16,19,29,24,12,3,32.0,28,2.7415719032287598
24,25,21,26,4,9,15,9,8.5,12,0.8806309700012207
21,26,24,25,15,9,4,9,8.5,12,0.8806309700012207
17,15,22,29,28,29,24,19,17.5,10,1.4533348083496094
22,29,17,15,24,19,28,29,17.5,10,1.4533348083496094
18,7,29,31,17,20,25,2,32.5,11,2.923827886581421
29,31,18,7,25,2,17,20,32.5,11,2.923827886581421
26,9,19,6,0,8,14,19,20.5,20,2.3020119667053223
19,6,26,9,14,19,0,8,20.5,20,2.3020119667053223
27,13,31,5,5,7,3,3,9.0,5,0.7623810768127441
31,5,27,13,3,3,5,7,9.0,5,0.7623810768127441
8,30,24,25,27,0,26,4,13.0,17,1.478849172592163
24,25,8,30,26,4,27,0,13.0,17,1.478849172592163
24,13,5,12,23,23,16,21,16.5,22,1.7711589336395264
5,12,24,13,16,21,23,23,16.5,22,1.7711589336395264
16,29,11,7,28,19,4,4,35.0,27,3.64713978767395
11,7,16,29,4,4,28,19,35.0,27,3.64713978767395
11,30,0,7,20,24,15,16,24.5,24,2.2768821716308594
0,7,11,30,15,16,20,24,24.5,24,2.2768821716308594
6,22,30,27,23,24,23,1,28.0,19,2.279209852218628
30,27,6,22,23,1,23,24,28.0,19,2.279209852218628
7,4,30,16,22,23,15,7,30.0,20,2.6759841442108154
30,16,7,4,15,7,22,23,30.0,20,2.6759841442108154
20,12,15,12,29,29,12,4,24.5,28,2.8340001106262207
15,12,20,12,12,4,29,29,24.5,28,2.8340001106262207
24,18,0,30,18,13,7,23,28.5,16,2.826730966567993
0,30,24,18,7,23,18,13,28.5,16,2.826730966567993
9,25,26,0,27,1,10,30,45.0,24,4.569398880004883
26,0,9,25,10,30,27,1,45.0,24,4.569398880004883
29,2,11,10,10,12,26,11,23.5,15,2.204585075378418
11,10,29,2,26,11,10,12,23.5,15,2.204585075378418
24,11,19,3,21,9,20,26,15.5,14,1.3721022605895996
19,3,24,11,20,26,21,9,15.5,14,1.3721022605895996
10,30,25,30,2,16,2,30,16.5,9,1.3027467727661133
25,30,10,30,2,30,2,16,16.5,9,1.3027467727661133
25,7,6,28,8,23,5,24,22.0,18,2.669387102127075
6,28,25,7,5,24,8,23,22.0,18,2.669387102127075
10,17,28,23,15,20,31,9,25.5,19,2.0176026821136475
28,23,10,17,31,9,15,20,25.5,19,2.0176026821136475
22,11,24,29,16,2,0,2,21.0,17,1.658524990081787
24,29,22,11,0,2,16,2,21.0,17,1.658524990081787
4,26,9,4,22,15,10,16,21.0,23,1.995790719985962
9,4,4,26,10,16,22,15,21.0,23,1.995790719985962
30,4,8,3,28,8,15,10,22.0,18,2.017836809158325
8,3,30,4,15,10,28,8,22.0,18,2.017836809158325
13,4,8,24,30,17,31,14,14.5,20,1.7837190628051758
8,24,13,4,31,14,30,17,14.5,20,1.7837190628051758
24,18,15,27,23,19,2,2,28.0,24,2.963486909866333
15,27,24,18,2,2,23,19,28.0,24,2.963486909866333
24,10,11,17,26,8,6,12,23.0,23,2.0289618968963623
11,17,24,10,6,12,26,8,23.0,23,2.0289618968963623
17,0,17,27,11,6,27,29,36.0,26,3.3094089031219482
17,27,17,0,27,29,11,6,36.0,26,3.3094089031219482
19,18,23,17,30,25,4,5,26.5,22,3.5717151165008545
23,17,19,18,4,5,30,25,26.5,22,3.5717151165008545
14,9,27,1,1,0,20,13,27.5,22,2.4575490951538086
27,1,14,9,20,13,1,0,27.5,22,2.4575490951538086
5,7,7,19,21,4,0,8,23.5,15,2.4867968559265137
7,19,5,7,0,8,21,4,23.5,15,2.4867968559265137
20,19,26,26,2,6,1,15,11.5,10,0.9085848331451416
26,26,20,19,1,15,2,6,11.5,10,0.9085848331451416
29,2,25,22,31,26,12,15,28.0,21,2.245511054992676
25,22,29,2,12,15,31,26,28.0,21,2.245511054992676
14,26,7,22,24,12,7,10,17.0,18,1.80141282081604
7,22,14,26,7,10,24,12,17.0,18,1.80141282081604
17,29,6,1,0,20,16,4,37.5,27,5.607275009155273
6,1,17,29,16,4,0,20,37.5,27,5.607275009155273
9,6,3,26,4,27,11,17,24.5,14,2.3532028198242188
3,26,9,6,11,17,4,27,24.5,14,2.3532028198242188
27,2,31,21,2,7,10,1,18.5,15,1.6092188358306885
31,21,27,2,10,1,2,7,18.5,15,1.6092188358306885
9,1,22,5,11,2,2,14,22.0,19,2.1296048164367676
22,5,9,1,2,14,11,2,22.0,19,2.1296048164367676
18,10,13,9,12,17,4,11,10.0,12,1.017057180404663
13,9,18,10,4,11,12,17,10.0,12,1.017057180404663
14,30,15,20,17,10,16,30,17.0,10,1.916496992111206
15,20,14,30,16,30,17,10,17.0,10,1.916496992111206
29,28,21,8,6,2,2,14,23.0,27,2.009429931640625
21,8,29,28,2,14,6,2,23.0,27,2.009429931640625
0,0,30,25,4,26,23,30,40.0,34,4.119115114212036
30,25,0,0,23,30,4,26,40.0,34,4.119115114212036
13,21,23,10,8,11,26,0,27.0,19,2.3279571533203125
23,10,13,21,26,0,8,11,27.0,19,2.3279571533203125
19,28,8,5,11,4,14,24,30.5,23,2.6401708126068115
8,5,19,28,14,24,11,4,30.5,23,2.6401708126068115
6,25,14,13,10,0,26,18,27.0,21,2.5768778324127197
14,13,6,25,26,18,10,0,27.0,21,2.5768778324127197
1,14,9,1,28,17,13,29,25.0,22,2.1441540718078613
9,1,1,14,13,29,28,17,25.0,22,2.1441540718078613
2,20,28,6,21,11,5,25,37.0,22,3.592602252960205
28,6,2,20,5,25,21,11,37.0,22,3.592602252960205
7,16,5,23,31,27,30,31,8.0,8,0.762775182723999
5,23,7,16,30,31,31,27,8.0,8,0.762775182723999
16,4,15,24,23,2,19,5,15.0,20,1.6645939350128174
15,24,16,4,19,5,23,2,15.0,20,1.6645939350128174
25,11,3,16,27,13,27,31,24.5,24,2.1618289947509766
3,16,25,11,27,31,27,13,24.5,24,2.1618289947509766
12,14,3,9,26,27,25,12,15.0,15,1.1147961616516113
3,9,12,14,25,12,26,27,15.0,15,1.1147961616516113
31,7,30,12,27,26,17,16,14.0,15,1.3655431270599365
30,12,31,7,17,16,27,26,14.0,15,1.3655431270599365
9,18,23,30,18,14,23,16,16.5,12,1.687072992324829
23,30,9,18,23,16,18,14,16.5,12,1.687072992324829
9,11,22,9,20,24,22,31,12.0,15,1.0513310432434082
22,9,9,11,22,31,20,24,12.0,15,1.0513310432434082
12,31,17,7,10,4,3,2,20.0,24,2.219994306564331
17,7,12,31,3,2,10,4,20.0,24,2.219994306564331
4,26,22,14,19,15,20,19,17.5,13,2.094447135925293
22,14,4,26,20,19,19,15,17.5,13,2.094447135925293
26,22,18,6,30,18,29,11,16.0,19,1.7793011665344238
18,6,26,22,29,11,30,18,16.0,19,1.7793011665344238
26,25,3,19,26,10,27,31,27.5,25,2.626814126968384
3,19,26,25,27,31,26,10,27.5,25,2.626814126968384
23,27,13,16,7,15,26,24,25.5,12,2.1896488666534424
13,16,23,27,26,24,7,15,25.5,12,2.1896488666534424
15,13,5,4,11,13,3,23,18.5,16,1.35748291015625
5,4,15,13,3,23,11,13,18.5,16,1.35748291015625
30,28,17,29,5,5,17,10,17.5,16,1.3841769695281982
17,29,30,28,17,10,5,5,17.5,16,1.3841769695281982
17,19,6,9,14,20,4,14,21.5,18,2.075626850128174
6,9,17,19,4,14,14,20,21.5,18,2.075626850128174
16,8,19,15,6,28,25,11,24.0,15,2.550180673599243
19,15,16,8,25,11,6,28,24.0,15,2.550180673599243
1,26,26,22,23,19,5,26,29.0,11,2.261122226715088
26,22,1,26,5,26,23,19,29.0,11,2.261122226715088
27,29,7,11,19,25,9,0,37.5,29,3.0865111351013184
7,11,27,29,9,0,19,25,37.5,29,3.0865111351013184
28,5,7,27,0,4,17,4,31.0,33,3.245911121368408
7,27,28,5,17,4,0,4,31.0,33,3.245911121368408
11,4,9,16,2,7,4,8,8.5,10,1.003983736038208
9,16,11,4,4,8,2,7,8.5,10,1.003983736038208
6,20,1,12,2,15,27,31,27.0,17,3.0628321170806885
1,12,6,20,27,31,2,15,27.0,17,3.0628321170806885
30,25,24,0,28,27,8,14,33.0,30,3.2679009437561035
24,0,30,25,8,14,28,27,33.0,30,3.2679009437561035
27,23,16,17,9,25,2,23,13.0,11,1.1465239524841309
16,17,27,23,2,23,9,25,13.0,11,1.1465239524841309
17,21,4,14,15,8,13,31,23.5,16,2.0498831272125244
4,14,17,21,13,31,15,8,23.5,16,2.0498831272125244
15,30,26,9,3,22,21,1,36.5,28,2.8594248294830322
26,9,15,30,21,1,3,22,36.5,28,2.8594248294830322
4,10,1,23,8,29,12,14,18.5,13,1.4404659271240234
1,23,4,10,12,14,8,29,18.5,13,1.4404659271240234
12,27,16,23,12,31,29,23,16.5,13,4.197784900665283
16,23,12,27,29,23,12,31,16.5,13,4.197784900665283
30,16,5,30,29,8,1,18,39.5,33,3.169748067855835
5,30,30,16,1,18,29,8,39.5,33,3.169748067855835
29,26,9,31,19,6,9,29,30.0,22,2.552154302597046
9,31,29,26,9,29,19,6,30.0,22,2.552154302597046
11,16,22,0,16,2,21,2,17.0,11,2.479685068130493
22,0,11,16,21,2,16,2,17.0,11,2.479685068130493
1,12,28,0,28,27,30,9,32.5,22,2.8636889457702637
28,0,1,12,30,9,28,27,32.5,22,2.8636889457702637
26,1,16,8,5,11,11,1,16.5,11,1.2138538360595703
16,8,26,1,11,1,5,11,16.5,11,1.2138538360595703
28,16,31,15,19,31,31,27,11.0,7,1.135702133178711
31,15,28,16,31,27,19,31,11.0,7,1.135702133178711
29,10,7,8,17,0,6,16,26.5,22,1.9800240993499756
7,8,29,10,6,16,17,0,26.5,22,1.9800240993499756
4,13,28,23,5,31,14,24,28.0,21,2.9033868312835693
28,23,4,13,14,24,5,31,28.0,21,2.9033868312835693
0,20,7,28,25,22,11,20,15.5,13,1.0971970558166504
7,28,0,20,11,20,25,22,15.5,13,1.0971970558166504
15,27,4,1,0,8,29,26,44.0,20,4.964021921157837
4,1,15,27,29,26,0,8,44.0,20,4.964021921157837
2,30,1,20,10,6,10,23,16.0,15,1.3710911273956299
1,20,2,30,10,23,10,6,16.0,15,1.3710911273956299
11,8,24,18,28,11,3,4,28.5,20,2.516062021255493
24,18,11,8,3,4,28,11,28.5,20,2.516062021255493
19,0,13,20,7,6,18,22,26.5,22,2.0136919021606445
13,20,19,0,18,22,7,6,26.5,22,2.0136919021606445
0,13,8,20,19,30,5,10,25.5,14,4.652793645858765
8,20,0,13,5,10,19,30,25.5,14,4.652793645858765
19,23,5,1,6,24,27,22,30.5,22,3.019304037094116
5,1,19,23,27,22,6,24,30.5,22,3.019304037094116
13,1,10,25,0,23,20,30,28.0,22,2.0730249881744385
10,25,13,1,20,30,0,23,28.0,22,2.0730249881744385
15,7,15,10,26,2,24,27,16.0,16,1.956388235092163
15,10,15,7,24,27,26,2,16.0,16,1.956388235092163
20,15,14,19,19,17,24,19,8.5,10,0.6929159164428711
14,19,20,15,24,19,19,17,8.5,10,0.6929159164428711
22,14,4,17,5,21,20,0,30.5,18,2.7452120780944824
4,17,22,14,20,0,5,21,30.5,18,2.7452120780944824
6,14,26,9,28,7,21,15,21.0,14,1.8567919731140137
26,9,6,14,21,15,28,7,21.0,14,1.8567919731140137
16,23,4,22,6,14,31,14,22.0,22,2.3560690879821777
4,22,16,23,31,14,6,14,22.0,22,2.3560690879821777
17,22,14,22,28,17,19,0,15.5,15,1.6893281936645508
14,22,17,22,19,0,28,17,15.5,15,1.6893281936645508
11,21,16,27,5,29,10,9,19.0,18,1.8601200580596924
16,27,11,21,10,9,5,29,19.0,18,1.8601200580596924
8,27,0,18,17,26,1,30,18.5,9,1.384939193725586
0,18,8,27,1,30,17,26,18.5,9,1.384939193725586
17,18,12,14,10,20,8,16,7.5,7,0.6744811534881592
12,14,17,18,8,16,10,20,7.5,7,0.6744811534881592
27,0,31,21,13,8,6,23,23.5,24,1.9515540599822998
31,21,27,0,6,23,13,8,23.5,24,1.9515540599822998
15,5,15,0,23,24,31,17,10.0,9,1.0628771781921387
15,0,15,5,31,17,23,24,10.0,9,1.0628771781921387
17,3,3,19,19,3,27,25,31.0,29,2.5787041187286377
3,19,17,3,27,25,19,3,31.0,29,2.5787041187286377
10,12,1,25,0,24,17,9,27.0,14,2.196805238723755
1,25,10,12,17,9,0,24,27.0,14,2.196805238723755
7,11,26,23,16,14,13,26,24.0,17,2.173391103744507
26,23,7,11,13,26,16,14,24.0,17,2.173391103744507
11,25,24,6,25,0,20,24,30.5,23,2.487961769104004
24,6,11,25,20,24,25,0,30.5,23,2.487961769104004
4,4,0,11,8,7,2,31,22.5,13,2.7371788024902344
0,11,4,4,2,31,8,7,22.5,13,2.7371788024902344
13,19,18,20,19,19,29,14,10.5,11,1.1867141723632812
18,20,13,19,29,14,19,19,10.5,11,1.1867141723632812
27,9,17,10,1,29,14,30,12.5,12,1.023341178894043
17,10,27,9,14,30,1,29,12.5,12,1.023341178894043
7,28,6,2,4,2,16,29,37.0,25,5.575887203216553
6,2,7,28,16,29,4,2,37.0,25,5.575887203216553
20,7,9,14,20,10,9,19,19.0,17,1.4360499382019043
9,14,20,7,9,19,20,10,19.0,17,1.4360499382019043
16,25,23,14,15,9,6,8,15.0,17,1.283250093460083
23,14,16,25,6,8,15,9,15.0,17,1.283250093460083
31,25,21,29,6,8,28,7,19.5,19,1.7998027801513672
21,29,31,25,28,7,6,8,19.5,19,1.7998027801513672
25,21,31,2,16,5,10,4,16.0,11,1.584930181503296
31,2,25,21,10,4,16,5,16.0,11,1.584930181503296
3,13,26,29,4,29,8,11,32.5,19,3.2319438457489014
26,29,3,13,8,11,4,29,32.5,19,3.2319438457489014
27,31,14,7,23,31,2,28,31.5,35,2.871251106262207
14,7,27,31,2,28,23,31,31.5,35,2.871251106262207
1,5,13,22,19,2,26,18,28.0,26,2.521411895751953
13,22,1,5,26,18,19,2,28.0,26,2.521411895751953
2,20,20,31,19,4,27,19,27.0,25,2.2068870067596436
20,31,2,20,27,19,19,4,27.0,25,2.2068870067596436
7,17,22,6,17,30,1,10,32.0,26,3.110140800476074
22,6,7,17,1,10,17,30,32.0,26,3.110140800476074
7,25,25,23,15,22,3,11,22.5,18,1.928929090499878
25,23,7,25,3,11,15,22,22.5,18,1.928929090499878
21,14,14,12,18,2,20,4,6.5,7,0.6451907157897949
14,12,21,14,20,4,18,2,6.5,7,0.6451907157897949
19,17,11,20,21,2,26,30,24.0,19,4.505637884140015
11,20,19,17,26,30,21,2,24.0,19,4.505637884140015
21,28,13,25,15,18,20,13,10.5,11,0.8112561702728271
13,25,21,28,20,13,15,18,10.5,11,0.8112561702728271
0,23,17,22,9,28,8,27,11.0,13,1.3208580017089844
17,22,0,23,8,27,9,28,11.0,13,1.3208580017089844
27,23,3,27,29,5,12,18,30.0,25,2.1764159202575684
3,27,27,23,12,18,29,5,30.0,25,2.1764159202575684
18,20,16,21,12,20,25,5,15.5,17,2.0754377841949463
16,21,18,20,25,5,12,20,15.5,17,2.0754377841949463
11,6,7,27,13,21,24,31,26.0,16,2.899718999862671
7,27,11,6,24,31,13,21,26.0,16,2.899718999862671
21,26,19,22,30,2,3,21,27.0,30,3.6009697914123535
19,22,21,26,3,21,30,2,27.0,30,3.6009697914123535
22,2,25,22,5,24,28,14,28.0,18,2.482719898223877
25,22,22,2,28,14,5,24,28.0,18,2.482719898223877
27,26,17,25,10,29,26,24,17.0,6,1.7781822681427002
17,25,27,26,26,24,10,29,17.0,6,1.7781822681427002
7,26,10,6,4,1,30,1,25.5,18,2.050638198852539
10,6,7,26,30,1,4,1,25.5,18,2.050638198852539
16,16,20,8,11,5,4,1,11.5,8,0.8874728679656982
20,8,16,16,4,1,11,5,11.5,8,0.8874728679656982
19,27,18,13,21,9,17,5,11.5,10,1.1250569820404053
18,13,19,27,17,5,21,9,11.5,10,1.1250569820404053
31,19,28,9,7,25,25,16,22.0,15,2.069183111190796
28,9,31,19,25,16,7,25,22.0,15,2.069183111190796
12,12,9,20,30,12,25,27,16.5,16,1.5420708656311035
9,20,12,12,25,27,30,12,16.5,16,1.5420708656311035
9,4,4,2,30,23,10,23,14.5,18,1.6866018772125244
4,2,9,4,10,23,30,23,14.5,18,1.6866018772125244
27,22,12,0,10,26,24,11,33.0,24,2.9633100032806396
12,0,27,22,24,11,10,26,33.0,24,2.9633100032806396
12,22,26,1,1,30,22,7,39.5,24,3.5127170085906982
26,1,12,22,22,7,1,30,39.5,24,3.5127170085906982
24,26,1,18,31,25,13,6,35.0,32,2.9635231494903564
1,18,24,26,13,6,31,25,35.0,32,2.9635231494903564
28,13,9,25,2,22,31,22,31.0,14,2.464110851287842
9,25,28,13,31,22,2,22,31.0,14,2.464110851287842
26,10,23,17,17,1,12,14,14.0,14,1.333979845046997
23,17,26,10,12,14,17,1,14.0,14,1.333979845046997
26,25,4,5,30,26,15,20,31.5,30,2.9939801692962646
4,5,26,25,15,20,30,26,31.5,30,2.9939801692962646
19,25,0,30,24,16,26,1,20.5,13,1.6650149822235107
0,30,19,25,26,1,24,16,20.5,13,1.6650149822235107
8,5,21,25,20,21,4,7,31.5,20,2.606139898300171
21,25,8,5,4,7,20,21,31.5,20,2.606139898300171
10,7,3,27,21,24,14,10,24.0,19,1.9692158699035645
3,27,10,7,14,10,21,24,24.0,19,1.9692158699035645
0,13,4,22,23,14,7,8,18.5,19,2.0194880962371826
4,22,0,13,7,8,23,14,18.5,19,2.0194880962371826
31,24,22,18,6,12,19,15,16.5,15,1.3548128604888916
22,18,31,24,19,15,6,12,16.5,15,1.3548128604888916
19,27,30,16,18,25,17,12,19.0,16,1.619365930557251
30,16,19,27,17,12,18,25,19.0,16,1.619365930557251
1,8,13,31,11,17,0,6,29.5,20,3.2541141510009766
13,31,1,8,0,6,11,17,29.5,20,3.2541141510009766
21,20,18,20,25,9,24,22,9.5,6,1.1012649536132812
18,20,21,20,24,22,25,9,9.5,6,1.1012649536132812
17,27,0,17,6,12,18,17,24.0,15,2.333845615386963
0,17,17,27,18,17,6,12,24.0,15,2.333845615386963
10,17,20,16,5,25,6,17,11.0,9,0.8456728458404541
20,16,10,17,6,17,5,25,11.0,9,0.8456728458404541
1,30,27,21,13,27,15,11,28.5,26,2.8445098400115967
27,21,1,30,15,11,13,27,28.5,26,2.8445098400115967
20,9,27,18,22,5,19,13,14.5,12,1.2786939144134521
27,18,20,9,19,13,22,5,14.5,12,1.2786939144134521
3,7,12,5,13,9,15,26,16.0,19,1.4776651859283447
12,5,3,7,15,26,13,9,16.0,19,1.4776651859283447
29,3,12,5,19,13,12,1,20.0,11,1.6877124309539795
12,5,29,3,12,1,19,13,20.0,11,1.6877124309539795
30,31,12,14,29,13,19,10,24.0,28,2.4708027839660645
12,14,30,31,19,10,29,13,24.0,28,2.4708027839660645
18,25,8,14,2,6,24,12,27.5,27,2.698930263519287
8,14,18,25,24,12,2,6,27.5,27,2.698930263519287
31,15,28,2,13,18,9,4,18.0,18,1.4273459911346436
28,2,31,15,9,4,13,18,18.0,18,1.4273459911346436
24,26,2,16,5,20,0,6,26.5,16,3.1663689613342285
2,16,24,26,0,6,5,20,26.5,16,3.1663689613342285
17,29,5,30,28,31,13,2,30.5,37,3.704880952835083
5,30,17,29,13,2,28,31,30.5,37,3.704880952835083
13,5,24,4,12,8,24,24,20.0,22,1.9999091625213623
24,4,13,5,24,24,12,8,20.0,22,1.9999091625213623
21,11,9,21,7,19,27,2,29.5,18,2.7275428771972656
9,21,21,11,27,2,7,19,29.5,18,2.7275428771972656
23,27,2,28,7,11,3,6,15.5,15,1.4503848552703857
2,28,23,27,3,6,7,11,15.5,15,1.4503848552703857
12,0,11,22,11,0,28,22,33.0,33,3.0012049674987793
11,22,12,0,28,22,11,0,33.0,33,3.0012049674987793
15,4,14,6,10,17,18,7,10.5,8,1.2122819423675537
14,6,15,4,18,7,10,17,10.5,8,1.2122819423675537
23,12,21,23,29,31,6,22,23.5,24,2.378793954849243
21,23,23,12,6,22,29,31,23.5,24,2.378793954849243
1,13,15,2,13,8,23,12,21.5,15,1.8136932849884033
