xs1,ys1,xg1,yg1,distance,replanning count,time
10,26,9,28,3,3,0.3684570789337158
11,20,8,28,21,9,2.8413467407226562
9,27,25,27,22,19,2.9272358417510986
13,5,30,1,25,15,3.1560418605804443
3,23,2,25,3,3,0.362825870513916
10,16,14,24,12,11,1.5696868896484375
13,14,2,0,25,12,3.216150999069214
1,25,29,5,50,38,6.680176019668579
5,24,20,5,34,31,4.52322793006897
4,19,22,6,31,29,4.091731071472168
15,22,17,8,22,20,2.917508840560913
25,7,23,6,3,3,0.3781008720397949
1,30,8,9,30,28,3.8699169158935547
30,1,6,1,30,27,3.7388179302215576
23,15,1,5,36,27,4.677527666091919
24,9,22,20,15,14,1.9192261695861816
22,5,4,11,28,27,3.718510150909424
22,21,24,4,23,19,2.9781229496002197
31,27,9,21,30,28,3.8747801780700684
18,15,30,22,21,17,2.67061710357666
1,7,19,12,27,23,3.5417990684509277
17,11,15,21,18,17,2.485090970993042
6,16,26,30,38,30,5.056662082672119
26,8,25,27,26,21,3.354956865310669
20,27,0,22,31,27,4.005330324172974
11,12,12,12,1,1,0.1350090503692627
5,10,5,20,16,16,2.1537489891052246
27,10,26,3,8,7,0.9900119304656982
4,9,29,26,44,39,5.908210277557373
6,13,2,2,15,7,1.8742499351501465
23,31,10,27,19,17,2.411468029022217
18,30,3,20,29,28,3.832674026489258
20,17,28,8,17,14,2.2163119316101074
4,3,10,6,9,9,1.117095947265625
13,12,4,10,13,11,1.659792184829712
6,5,23,12,24,21,3.210418224334717
5,9,17,16,19,18,2.4501161575317383
14,13,21,5,17,16,2.1730470657348633
31,12,6,30,45,39,5.839917182922363
23,14,27,24,16,13,2.005697011947632
1,6,31,6,38,35,4.934140920639038
12,10,1,29,40,28,7.36584997177124
0,26,13,14,25,20,3.138632297515869
0,6,4,30,36,27,4.929886817932129
30,22,25,23,6,5,0.7241251468658447
9,21,0,28,16,7,1.9949250221252441
10,29,9,22,14,14,1.835906982421875
2,7,19,23,33,32,4.240947246551514
12,19,10,19,2,2,0.25183820724487305
26,4,8,0,24,19,2.9818906784057617
5,24,7,14,16,15,2.0213229656219482
15,9,6,22,26,24,3.3860678672790527
14,0,20,2,8,7,0.9834082126617432
13,30,1,24,26,20,4.0120978355407715
1,10,4,16,9,9,1.092237949371338
5,0,31,12,40,35,5.303418874740601
22,23,31,15,17,13,2.080867052078247
10,27,31,10,40,36,5.1391921043396
25,27,22,16,16,16,2.0129997730255127
3,11,9,5,12,10,1.5186700820922852
27,13,7,18,27,26,3.467797040939331
12,27,17,30,8,6,0.983975887298584
22,5,18,30,37,30,5.237190246582031
13,20,26,14,19,17,2.404197931289673
29,0,25,29,39,31,5.020703077316284
21,17,19,15,4,4,0.5230450630187988
9,29,13,5,32,31,4.125369071960449
10,28,11,23,12,12,1.5260710716247559
14,18,11,22,7,7,0.8895962238311768
27,17,25,2,21,17,2.669795036315918
10,17,29,13,27,22,3.484273910522461
31,7,22,19,21,20,2.7045891284942627
31,7,0,2,46,28,5.786784887313843
30,13,0,31,50,40,6.479947090148926
27,9,15,17,20,20,2.5489470958709717
1,30,13,10,32,29,4.043194055557251
31,17,2,5,45,37,5.793653964996338
10,3,17,18,22,21,2.8090627193450928
16,22,11,10,17,17,2.1750600337982178
8,0,23,16,31,28,3.9696078300476074
10,15,24,19,20,20,2.595842123031616
29,29,19,30,13,10,1.6107792854309082
12,20,1,11,20,16,2.534904718399048
23,4,12,11,20,19,2.5400168895721436
23,24,12,3,38,36,4.937947988510132
2,31,28,9,50,47,6.645416975021362
17,0,2,26,51,38,9.21948790550232
28,20,1,29,40,32,5.155043840408325
10,5,2,2,13,5,1.4974720478057861
0,11,4,19,18,16,6.907658100128174
18,10,29,3,18,9,2.1197590827941895
17,17,9,15,10,10,1.197084903717041
2,6,8,8,10,10,1.1840660572052002
7,31,2,30,6,5,0.7217280864715576
9,8,13,19,15,15,1.829841136932373
30,3,9,19,37,36,4.6309568881988525
31,13,12,6,34,27,4.205177068710327
9,12,5,2,14,7,1.6843371391296387
21,20,29,28,16,8,1.9214129447937012
22,30,27,5,34,30,4.164488792419434
1,14,6,13,6,5,0.7067923545837402
10,19,20,25,16,15,1.9551069736480713
14,30,19,9,28,28,3.4583609104156494
15,5,1,22,43,31,7.4199769496917725
27,8,0,1,38,32,4.578806161880493
5,16,24,18,21,21,2.6484549045562744
21,30,19,31,3,3,0.3470630645751953
5,4,10,8,9,9,1.0806448459625244
5,25,26,5,41,34,5.272333145141602
19,27,24,5,31,27,4.065610885620117
12,24,14,8,28,27,3.8220059871673584
17,18,25,18,8,8,1.029494047164917
16,5,0,1,22,15,2.760187864303589
18,7,15,5,5,5,0.6284987926483154
10,27,15,31,9,7,1.1005439758300781
28,28,12,19,31,30,4.001568078994751
14,13,23,26,24,20,3.2571849822998047
3,30,7,17,21,19,2.7451529502868652
20,10,27,20,17,16,2.2759251594543457
31,31,11,14,37,34,4.999433994293213
22,30,14,31,9,9,1.1278698444366455
29,25,23,27,8,8,1.0181190967559814
0,25,20,27,32,27,4.250215768814087
28,12,10,23,31,30,3.9734201431274414
4,27,13,21,15,15,1.8748548030853271
2,15,31,25,41,35,5.225869178771973
12,6,25,1,22,14,2.653684139251709
23,24,8,19,20,20,2.453108072280884
2,4,0,4,2,2,0.23457098007202148
7,19,13,4,23,22,2.8589870929718018
4,5,6,9,6,5,0.7265918254852295
21,1,1,16,35,30,4.338048934936523
29,20,31,8,16,13,1.8791332244873047
9,5,20,18,24,24,2.92165470123291
0,21,17,23,23,21,2.703068971633911
8,16,20,27,23,20,3.083540916442871
0,25,31,23,39,34,4.639370918273926
26,25,3,15,39,36,4.839097023010254
25,17,30,21,9,7,1.0732669830322266
2,29,12,10,29,26,3.501422166824341
8,3,26,8,29,28,3.5939810276031494
16,12,5,6,17,15,2.0385847091674805
29,0,10,12,33,31,3.9960761070251465
2,30,23,12,41,36,5.155392169952393
11,22,0,25,14,8,1.6823170185089111
9,15,14,24,14,13,1.6961719989776611
27,13,30,1,21,8,3.0589778423309326
11,9,25,10,19,17,2.3758158683776855
14,28,20,16,18,16,2.1425578594207764
5,10,12,2,15,12,1.80460786819458
6,27,0,2,41,26,8.48125696182251
8,9,22,26,33,29,4.136476993560791
3,13,30,31,49,36,6.134195804595947
29,28,11,12,40,38,4.9348790645599365
25,0,23,24,32,29,3.970682144165039
26,24,6,25,35,27,5.083876132965088
20,7,14,10,9,8,1.063020944595337
5,29,30,4,50,38,6.140689134597778
14,28,27,14,27,25,3.647627115249634
14,14,1,21,22,20,2.7238473892211914
11,29,12,5,31,30,4.118741035461426
11,25,8,31,11,8,1.2758991718292236
18,24,7,21,14,14,1.8085639476776123
31,30,5,27,37,28,5.026425123214722
12,28,2,3,39,30,4.9089531898498535
23,10,13,3,19,14,2.2698750495910645
28,4,12,13,27,26,3.37701678276062
17,21,16,19,13,11,1.660757064819336
11,25,10,17,13,13,1.606184959411621
25,22,12,21,18,17,2.1596882343292236
7,2,31,26,58,40,7.501348972320557
0,26,4,8,28,22,3.8694050312042236
26,27,22,19,16,15,1.971954107284546
23,20,28,21,10,8,1.3033111095428467
4,1,21,27,45,40,5.929686069488525
27,15,12,29,31,27,3.9332029819488525
15,29,18,12,30,27,4.129759073257446
25,24,7,21,21,21,2.7101681232452393
24,6,2,29,45,36,5.929033994674683
11,15,6,24,16,15,2.0185601711273193
19,30,29,15,37,23,6.036663055419922
0,22,22,1,43,33,5.613705158233643
13,20,20,12,15,14,2.046041965484619
0,5,19,10,26,25,3.5686068534851074
4,17,3,10,8,8,1.0432589054107666
0,8,5,0,13,6,1.6245801448822021
13,3,16,7,7,6,0.8638770580291748
14,31,3,4,44,35,5.872367858886719
29,18,12,7,34,32,4.574635028839111
24,18,6,9,31,28,4.0292909145355225
13,29,10,28,4,4,0.49088215827941895
1,25,27,5,46,38,5.757881164550781
19,23,9,5,30,28,3.7415740489959717
23,28,9,1,43,36,5.444005012512207
1,2,2,9,8,7,0.9454658031463623
17,28,29,12,28,28,3.4760870933532715
12,26,31,15,30,28,3.746454954147339
31,25,15,10,37,32,4.792253255844116
10,29,22,0,49,38,6.562537908554077
27,26,22,0,41,32,5.189069032669067
31,3,6,6,36,27,4.640871286392212
20,29,15,29,7,7,0.8962788581848145
3,30,5,25,7,7,0.962998628616333
21,18,14,1,24,22,3.162032127380371
19,3,27,15,20,18,2.4797260761260986
30,14,20,10,14,14,1.7370240688323975
4,1,1,25,39,28,7.835165977478027
26,6,9,13,26,26,3.358808994293213
9,19,20,28,20,17,2.570578098297119
18,4,21,7,6,6,0.7432739734649658
31,23,29,2,27,23,3.448324680328369
25,17,27,17,2,2,0.24453091621398926
17,9,29,29,42,27,5.546751976013184
21,14,12,9,18,18,2.310694932937622
19,26,18,24,5,5,0.6213960647583008
18,21,17,3,25,21,3.35727596282959
5,29,26,9,41,38,5.371580123901367
25,0,11,25,43,40,5.732877254486084
28,20,27,14,7,7,0.8675620555877686
9,16,20,13,16,16,2.146223783493042
24,5,21,30,32,28,4.251108169555664
8,8,20,26,30,30,3.9854800701141357
20,28,12,24,12,12,1.5153911113739014
12,24,18,13,21,18,2.7643392086029053
30,13,17,28,30,27,3.8228766918182373
17,12,21,8,8,8,1.0179381370544434
20,11,31,31,41,22,5.378023862838745
12,31,3,14,30,29,4.028735876083374
31,28,31,17,21,18,3.42916202545166
24,4,15,26,37,34,4.91385293006897
7,11,13,22,19,19,2.463472843170166
3,22,29,4,48,40,6.35842490196228
5,25,3,25,2,2,0.2505919933319092
10,22,15,14,13,13,1.7259290218353271
13,12,21,16,14,14,1.83119797706604
11,15,10,13,3,3,0.38164830207824707
8,31,16,6,41,37,5.568896770477295
12,9,27,7,19,17,2.365220785140991
12,13,6,7,12,11,1.5211551189422607
13,3,25,14,25,23,3.06209397315979
29,31,8,16,36,34,4.450607061386108
27,18,27,26,12,11,1.4270188808441162
22,5,18,9,8,8,0.9671192169189453
17,26,1,11,33,28,4.1116650104522705
11,3,1,10,17,13,2.067333936691284
26,2,15,5,16,15,1.9911019802093506
19,12,3,20,26,26,3.3095297813415527
4,20,20,27,33,26,4.041810989379883
9,11,3,5,12,7,1.5242280960083008
20,15,18,9,8,8,0.9608666896820068
10,5,16,25,34,31,4.452085018157959
16,3,20,8,9,9,1.1010160446166992
11,16,8,8,13,12,1.601060152053833
11,12,0,1,22,9,2.731598138809204
12,5,18,27,36,31,4.742414712905884
8,0,20,2,16,15,1.9719538688659668
27,21,22,5,25,24,3.1452810764312744
15,14,25,6,18,14,2.279958963394165
19,26,2,30,25,16,3.039702892303467
12,24,29,13,28,27,3.488339900970459
16,3,20,29,30,30,3.7546229362487793
21,3,10,19,27,26,3.401850938796997
24,15,17,4,20,18,2.484734058380127
27,31,2,10,46,41,5.860690116882324
8,18,8,31,21,10,3.527643918991089
25,22,23,2,28,21,3.509505033493042
31,6,17,24,36,34,4.612162113189697
23,16,29,2,20,14,2.4879910945892334
9,28,27,31,27,21,3.614924669265747
7,27,31,8,45,37,6.2201762199401855
15,29,8,7,37,35,5.369568109512329
21,2,12,3,12,11,1.5812420845031738
31,27,12,1,47,41,6.531651020050049
16,16,25,7,18,17,2.599473237991333
12,10,22,25,27,23,3.8544750213623047
25,10,27,15,7,7,0.8937380313873291
3,24,13,12,22,20,2.869663953781128
11,28,10,23,12,11,1.520047903060913
27,21,20,22,10,9,1.303368330001831
26,14,12,29,29,27,3.7600319385528564
15,4,6,26,35,30,4.637927055358887
11,27,25,9,34,33,4.188242197036743
7,31,24,24,26,23,3.2044248580932617
1,31,17,25,28,27,3.522895097732544
22,22,31,6,27,23,3.28279185295105
11,7,1,24,37,27,8.00284194946289
18,7,28,15,18,17,2.3262109756469727
16,4,28,8,16,15,2.632796287536621
6,12,28,12,28,24,3.840216875076294
30,10,1,13,42,41,5.824337959289551
10,8,24,6,20,19,2.8780651092529297
8,18,23,20,19,19,2.432013988494873
20,28,21,5,26,26,3.3732988834381104
10,24,10,3,25,23,3.2071709632873535
9,3,8,6,4,4,0.49710607528686523
21,15,11,5,22,20,2.728905200958252
13,31,3,7,38,32,4.9163007736206055
1,30,26,7,48,44,5.982529163360596
3,20,0,12,29,19,4.041727304458618
24,27,9,27,19,17,2.326064109802246
18,17,13,10,12,12,1.4685730934143066
15,4,7,5,9,9,1.0932166576385498
21,1,4,21,43,35,5.758015871047974
28,2,7,8,33,29,4.227931976318359
4,19,14,4,29,27,3.8482210636138916
11,29,16,14,26,24,3.386113166809082
17,12,16,8,7,7,0.8638789653778076
5,10,4,8,3,3,0.37256598472595215
18,30,8,15,27,26,3.462783098220825
2,3,20,14,33,32,4.084640979766846
26,0,30,22,32,22,3.9099907875061035
25,8,14,18,21,21,2.6059789657592773
25,10,5,4,30,23,3.658668041229248
10,29,20,11,28,26,3.4854331016540527
22,18,8,0,32,26,3.9660212993621826
29,17,13,14,19,19,2.351457118988037
21,23,6,6,34,32,4.286223888397217
11,21,16,25,9,8,1.0817890167236328
7,6,18,10,17,17,2.1549339294433594
4,6,28,12,36,30,4.551591157913208
22,21,11,28,18,16,2.221108913421631
0,3,29,3,39,30,5.316301107406616
5,9,29,22,37,32,5.06421422958374
24,15,29,29,29,14,3.644818067550659
31,17,30,26,22,14,2.892728090286255
2,8,5,15,10,10,1.1982390880584717
22,4,11,14,21,21,2.570831060409546
15,31,29,5,56,39,8.2168710231781
26,23,1,6,50,40,6.392676830291748
10,30,13,4,33,32,4.137831926345825
11,12,0,3,20,9,2.471653938293457
10,11,23,0,26,16,3.149350166320801
14,22,31,28,25,16,3.037264823913574
19,8,21,0,12,8,1.4812531471252441
7,27,31,17,38,35,4.870204210281372
20,18,16,16,6,6,0.7459042072296143
24,23,11,1,35,32,4.473576068878174
15,30,9,11,29,28,3.82647705078125
23,2,10,29,56,40,7.612653970718384
2,27,2,22,5,5,0.6228780746459961
2,11,10,11,12,11,1.8007330894470215
1,25,16,17,25,21,3.6902642250061035
31,26,28,29,6,5,0.7781920433044434
28,1,17,7,17,15,2.524738073348999
29,21,4,17,33,32,4.9698827266693115
20,31,11,11,31,29,4.180670976638794
1,2,16,6,23,20,2.9620308876037598
25,12,24,13,2,2,0.26914477348327637
1,28,29,8,50,44,6.873595952987671
14,4,28,21,31,29,4.094869136810303
4,6,19,4,17,16,2.21518611907959
18,13,26,19,16,15,2.0735480785369873
1,27,22,16,32,29,4.242553234100342
30,3,0,11,42,38,5.587658405303955
10,3,3,8,12,11,1.4887919425964355
25,28,26,5,30,28,3.796034097671509
23,31,13,19,22,19,2.8233301639556885
29,26,0,30,37,29,4.909327030181885
17,4,12,27,34,33,4.600311994552612
23,23,31,16,15,12,1.9206621646881104
13,1,11,30,35,31,4.7572150230407715
20,16,23,13,6,6,0.7663817405700684
7,27,18,30,20,13,2.563638925552368
2,27,15,9,31,28,3.9668798446655273
19,5,23,31,36,29,4.788481712341309
28,12,21,0,21,16,2.8026950359344482
30,14,26,18,8,8,1.020179033279419
10,24,14,2,34,31,4.842923879623413
6,7,7,3,7,6,0.9364662170410156
3,12,27,9,31,30,4.144101858139038
19,15,11,21,14,14,1.8516552448272705
7,10,17,27,29,28,3.947441816329956
25,23,2,14,36,35,4.893512010574341
17,7,17,17,12,12,1.7661669254302979
18,17,19,5,15,14,1.8473780155181885
30,15,12,21,28,28,3.6443099975585938
6,31,17,26,16,16,2.00917387008667
17,27,15,14,21,21,3.0036001205444336
24,9,4,28,39,33,5.207249879837036
8,31,19,30,12,11,1.4550440311431885
9,15,14,30,22,17,2.76320219039917
21,19,2,2,36,26,4.631985187530518
30,30,10,24,30,27,3.9250659942626953
2,18,10,13,13,12,1.6587388515472412
6,30,3,15,30,23,4.274148941040039
4,14,16,6,24,19,3.1782660484313965
16,24,21,2,31,27,4.053490877151489
10,15,27,18,20,20,2.6349480152130127
26,14,9,5,30,24,4.337571859359741
12,3,23,0,16,14,1.8519861698150635
3,1,11,28,39,34,4.889163017272949
11,4,16,12,15,14,1.7929749488830566
10,8,15,18,19,19,2.3996829986572266
13,2,16,7,8,7,0.9515078067779541
21,1,23,30,39,33,5.197951078414917
21,25,11,3,32,30,4.345132112503052
21,18,10,31,34,21,4.422147035598755
31,7,28,12,10,9,1.260807991027832
0,22,4,16,16,14,2.051419734954834
18,23,1,27,27,15,4.04218602180481
23,28,0,3,48,35,6.83122706413269
24,25,24,17,12,11,1.7633328437805176
3,29,19,16,29,27,3.793987989425659
29,30,30,7,32,29,4.604820013046265
16,3,8,24,31,28,3.8950390815734863
3,21,8,30,16,10,1.9353828430175781
12,10,21,3,16,14,1.8551180362701416
24,4,27,15,14,13,1.6587581634521484
5,15,29,2,41,33,5.0206458568573
18,21,21,16,8,8,0.9533157348632812
7,9,16,15,17,16,2.039091110229492
20,21,27,8,20,20,2.354541778564453
20,30,13,23,14,12,1.6629037857055664
7,10,6,7,4,4,0.4730191230773926
9,19,5,25,10,8,1.190582036972046
27,17,10,30,32,28,3.9265129566192627
14,27,3,5,37,31,4.594303131103516
31,18,18,28,27,24,3.341085910797119
27,8,0,14,37,36,5.116783142089844
17,25,21,18,11,11,1.3741719722747803
18,28,20,3,27,27,3.4642839431762695
26,4,26,9,5,5,0.606471061706543
0,6,25,29,50,44,6.552488088607788
0,10,25,12,31,28,3.943125009536743
31,8,30,26,35,23,4.4767491817474365
16,17,17,26,16,14,2.100255012512207
23,0,26,25,32,27,4.039761781692505
14,18,20,7,17,16,2.2250330448150635
14,10,16,11,3,3,0.38277769088745117
27,10,25,8,4,4,0.4914262294769287
25,16,8,29,38,27,5.032389163970947
26,4,19,0,11,7,1.35646390914917
22,30,2,25,33,22,5.157738208770752
15,14,20,16,7,7,0.897658109664917
16,14,4,13,15,15,1.949030876159668
20,18,0,16,22,21,2.8785736560821533
15,29,19,27,8,8,0.9813168048858643
21,18,11,7,27,25,3.5770320892333984
6,1,8,31,44,32,6.50905704498291
5,16,12,5,18,16,2.2869911193847656
25,2,2,3,32,22,3.9372642040252686
22,29,11,16,26,24,3.260789155960083
24,18,6,26,26,25,3.3245480060577393
4,19,10,5,22,22,2.7649641036987305
10,20,12,16,6,6,0.7453219890594482
14,27,24,25,14,12,1.6967711448669434
21,7,20,19,13,13,1.5815370082855225
0,29,3,17,23,20,3.134221076965332
20,15,1,3,35,24,4.528824090957642
12,29,4,28,11,9,1.6129992008209229
20,25,30,31,20,9,2.6321189403533936
1,25,5,14,19,16,2.4163167476654053
28,28,8,24,28,28,3.591846227645874
23,17,21,24,11,11,1.3915657997131348
20,15,22,29,20,15,2.5515148639678955
17,18,30,7,26,25,3.1837480068206787
14,14,10,8,10,10,1.2504329681396484
5,10,2,25,26,21,5.599163055419922
5,5,17,8,19,18,2.350318193435669
25,20,25,0,26,20,3.198927640914917
25,12,6,13,24,24,3.003849983215332
22,9,3,13,27,27,3.5357799530029297
7,16,21,17,17,16,2.14302921295166
21,27,21,25,4,4,0.482619047164917
28,6,6,7,29,24,3.716120958328247
19,0,26,10,17,15,2.030535936355591
0,15,3,21,17,14,2.567225217819214
22,11,24,14,5,5,0.6229491233825684
25,6,10,3,22,18,2.70564603805542
19,27,20,21,7,7,0.8506979942321777
10,19,3,28,16,9,1.92958402633667
23,17,19,8,13,13,1.608078956604004
9,23,21,18,17,16,2.080686092376709
0,31,7,31,9,9,1.0286228656768799
0,21,5,9,23,22,2.795696973800659
19,18,3,5,29,24,3.8464181423187256
30,31,24,9,34,32,4.245356798171997
12,22,20,19,13,13,1.6336109638214111
16,24,11,29,10,9,1.2090439796447754
5,19,8,15,7,7,0.912571907043457
6,7,3,28,34,23,5.791033983230591
27,10,8,19,30,29,4.137049674987793
11,2,2,15,22,17,2.68705677986145
23,10,17,27,27,24,3.4706311225891113
24,9,21,15,11,10,1.3441829681396484
1,30,20,7,42,38,5.1903626918792725
30,19,11,10,30,28,3.775184154510498
6,5,3,24,30,23,5.375733137130737
8,31,24,0,53,40,6.841637134552002
13,2,8,24,29,26,3.6569020748138428
1,8,21,30,42,37,5.684435844421387
26,17,26,19,2,2,0.30801892280578613
15,22,24,23,10,10,1.2785170078277588
16,26,9,4,33,30,4.326501846313477
9,28,10,3,34,32,4.483697175979614
22,26,18,21,11,11,1.454529047012329
13,12,4,14,11,11,1.45306396484375
2,31,14,13,30,28,4.3852760791778564
14,18,11,0,21,18,2.647444248199463
22,12,25,5,10,9,1.1768441200256348
16,14,17,12,3,3,0.3676300048828125
9,2,22,29,44,36,5.514595031738281
24,14,24,11,3,3,0.3736271858215332
31,22,28,26,11,9,1.3316638469696045
7,10,20,25,30,29,3.872441053390503
23,9,11,7,20,16,2.554169178009033
11,25,16,3,35,30,4.499593019485474
5,30,12,7,32,31,3.987840175628662
14,31,18,0,45,39,5.895752906799316
16,11,23,7,11,9,1.340047836303711
1,30,27,18,38,35,4.7112579345703125
11,15,6,12,10,10,1.226680040359497
0,31,9,17,23,21,2.703594923019409
23,11,7,6,27,21,3.3133630752563477
21,6,18,4,5,3,0.6002228260040283
10,24,19,20,17,17,2.139291763305664
16,3,0,12,27,22,3.2905561923980713
19,12,22,4,11,9,1.405195951461792
27,15,12,1,31,23,3.8434221744537354
18,27,7,22,20,19,2.4839789867401123
2,9,7,11,7,7,0.8541140556335449
4,27,30,12,43,38,5.509067058563232
5,13,1,2,15,6,1.841562032699585
16,12,0,3,25,15,3.0637729167938232
26,5,9,20,32,31,4.079293966293335
29,31,5,19,36,34,4.552072048187256
29,21,2,13,37,36,4.686629056930542
21,20,2,14,27,26,3.4653260707855225
22,20,26,25,9,7,1.0911951065063477
11,4,6,8,9,9,1.0735349655151367
4,11,24,18,27,27,3.4097559452056885
30,19,28,7,16,16,1.9234981536865234
31,17,19,8,21,21,2.5693087577819824
1,10,27,21,45,42,5.721758842468262
25,5,12,13,23,23,2.8522531986236572
23,10,11,12,18,18,2.3668251037597656
6,24,29,8,39,33,5.181588888168335
7,12,29,18,32,31,3.9713521003723145
7,11,18,10,14,13,1.7491710186004639
28,13,11,19,25,24,3.120241165161133
13,12,31,29,41,27,5.208455801010132
24,25,25,8,22,21,2.7122509479522705
3,23,16,24,20,19,2.4305260181427
3,17,3,30,35,17,5.549842834472656
5,3,20,31,43,41,5.550475120544434
13,29,20,14,22,20,2.742295980453491
0,5,10,15,20,20,2.4367311000823975
21,1,20,6,6,6,0.7234349250793457
16,19,13,31,19,15,2.450005054473877
0,14,17,3,30,22,3.8008766174316406
18,20,20,9,13,13,1.6136882305145264
30,22,23,4,27,25,3.310034990310669
26,0,3,23,56,45,7.680675983428955
21,23,20,24,2,2,0.2495272159576416
21,9,17,17,12,12,1.5458588600158691
5,23,8,15,11,11,1.460359811782837
16,17,15,26,16,13,2.0443007946014404
16,4,8,16,20,17,2.454737901687622
24,25,7,3,43,39,5.511101961135864
26,19,16,7,22,20,2.7330310344696045
9,17,17,4,21,20,2.627423048019409
8,13,11,31,25,19,3.2978317737579346
11,1,29,22,39,34,4.971112966537476
26,5,24,4,3,3,0.37647485733032227
8,31,10,20,19,19,2.5617728233337402
0,6,2,5,3,2,0.3612940311431885
12,27,13,5,27,26,3.461240768432617
17,1,15,26,37,32,4.804458856582642
18,21,1,1,39,27,5.1129889488220215
11,9,22,7,19,18,2.3220109939575195
25,15,11,28,31,26,4.296993017196655
25,20,13,1,35,29,4.514623403549194
15,8,26,20,23,21,2.9816529750823975
11,18,13,5,19,18,2.5106041431427
30,21,27,0,28,22,3.7115299701690674
6,5,29,28,56,37,7.8449790477752686
11,18,20,6,21,21,2.779698371887207
16,17,18,7,14,14,1.7720739841461182
26,14,16,12,12,12,1.5302090644836426
21,20,14,16,11,11,1.3769769668579102
21,21,1,14,29,28,4.135074138641357
14,30,3,21,26,22,3.8328499794006348
23,12,0,4,37,25,4.885201930999756
6,5,12,12,13,11,1.7117750644683838
1,24,6,25,6,5,0.7158021926879883
11,23,18,12,18,18,2.305781126022339
2,30,22,18,32,29,4.216084003448486
11,30,26,28,21,18,2.785491943359375
4,11,2,9,4,4,0.517078161239624
25,9,22,26,24,21,3.040355920791626
5,22,0,10,31,24,4.420795202255249
18,30,3,1,50,37,6.873634099960327
3,20,23,12,30,27,4.08308482170105
4,0,17,7,28,22,3.6953060626983643
23,9,4,6,30,20,3.9700918197631836
2,18,4,16,4,4,0.4890890121459961
9,16,18,4,21,20,2.819669008255005
22,10,5,17,26,26,3.4375197887420654
19,15,13,10,11,11,1.3681936264038086
13,2,27,29,45,38,5.668062925338745
13,18,23,6,22,20,2.781010150909424
3,20,1,27,9,6,1.0776050090789795
23,28,21,21,11,10,1.3463139533996582
28,0,5,25,48,44,6.258705377578735
15,22,9,2,28,24,3.536155939102173
24,12,11,15,18,18,3.229015827178955
6,22,18,13,21,20,3.984827995300293
1,16,3,4,16,13,2.020426034927368
18,20,27,12,17,17,2.1609411239624023
